;Time;Coal_prices;Gas_prices;Demand_GWh;Solar_Production_GWh;Wind_Production_GWh;Production_GWh;CO2_CA;CO2_RGGI
125;2019.3333333333333;38.88000000000018;2.577700000000034;330423.04763200216;107.62326578809872;640.3429665326563;51215634.952;17.45;5.809180865
126;2019.4166666666667;38.40999999999987;2.5441000000000185;352988.07400300325;113.09384372859212;541.132102658925;55374555.262;17.45;6.194989841
127;2019.5;38.180000000000234;2.4172000000000273;410037.81063300226;117.52181533526849;507.79884705805404;72562190.39500003;17.45;6.194989841
128;2019.5833333333333;37.29999999999955;2.595000000000023;401429.69380599813;111.67820907982588;459.3302679796813;66206116.65799997;17.16;6.194989841
129;2019.6666666666667;37.27999999999976;2.493999999999978;360518.46839299955;98.93256487082732;585.4946612685042;60442365.51800001;17.16;5.73201907
130;2019.75;37.02999999999977;2.9773000000000125;320351.88483700145;85.93574383018904;709.1213781785184;46028641.677999996;17.16;5.73201907
131;2019.8333333333333;36.24000000000042;2.9332999999999645;315849.0920329994;65.8425074049346;665.6216464557349;52391803.70100002;17.0;5.73201907
132;2019.9166666666667;36.54999999999955;2.6486999999999754;338401.64741599734;58.74482745428147;732.8014099898396;47698071.64399995;17.0;6.183966727
133;2020.0;35.79000000000055;2.418899999999967;341839.1790519971;70.32504115160798;744.2078025574299;41416551.96200001;17.0;6.183966727
134;2020.0833333333333;36.439999999999706;2.154999999999978;319540.15737100475;84.14480605972454;771.7174159065856;35562090.84800002;17.87;6.183966727
135;2020.1666666666667;35.93000000000023;2.118199999999972;309577.44212800206;101.91441842113326;777.1169853261878;32982853.153000005;17.87;6.228059181
136;2020.25;34.97999999999965;2.1811999999999907;279574.14985199936;127.26182277029103;778.5897507228175;26540432.449999988;17.87;6.228059181
137;2020.3333333333333;35.95999999999945;2.023599999999989;304583.80387699796;152.55953507503835;737.2140715359881;30648613.811;16.68;6.228059181
138;2020.4166666666667;36.13999999999967;2.0417999999999834;351734.07997500186;152.56858122358278;751.6818221301698;44398463.631999984;16.68;6.338290317
139;2020.5;36.990000000000386;2.394800000000018;409550.0609619934;169.07149204441114;541.4021590091875;61943899.501000024;16.68;6.338290317
140;2020.5833333333333;36.93999999999969;2.413299999999992;398269.3487339972;151.3992804379787;555.6628983950974;63203827.404;16.68;6.338290317
141;2020.6666666666667;36.5800000000005;2.491700000000023;333249.48669099854;125.54978519142422;612.0070624854525;46551097.533;16.68;7.517763472
142;2020.75;36.43000000000023;2.986900000000046;313522.6044929946;115.72317092955578;779.1896471653897;37717665.93000002;16.68;7.517763472
143;2020.8333333333333;36.27000000000036;3.185799999999979;301243.0582520042;95.74795685145449;915.2432214257253;37373008.87399997;16.93;7.517763472
144;2020.9166666666667;26.159999999999876;3.2211999999999668;344335.2243149961;88.96172818529875;871.872909632466;50820671.628000006;16.93;8.168127174
145;2021.0;26.15999999999988;15.729300000000034;350815.3414199969;101.84200951520567;815.0022332039371;53548962.130000055;16.93;8.168127174
146;2021.0833333333333;36.840000000000124;3.2943000000000175;327018.7101719981;110.48385014669073;716.2957359051873;60019717.59600006;17.8;8.168127174
147;2021.1666666666667;36.25999999999984;3.0373999999999866;310700.5540519976;163.49863904472267;1066.57199726476;39827569.17900004;17.8;8.377566332
148;2021.25;36.06999999999979;3.2478000000000367;292391.6237980011;186.8059310572449;948.2444721341672;34592747.63500002;17.8;8.377566332
149;2021.3333333333333;37.40000000000011;3.46010000000001;317425.0950889992;216.7441749946334;867.7146872844361;42837924.173000045;18.8;8.377566332
150;2021.4166666666667;37.790000000000525;3.9907000000000026;374205.50926899957;209.7283867406085;683.0991989266539;59185735.065;18.8;8.785421535
