;Time;State;Coal_prices;Gas_prices;Demand_GWh;Solar_Production_GWh;Wind_Production_GWh;Production_GWh;Gas_Production_GWh;Gas_Plants;Total_Production_GWh;Plant_Id;Ratio
2142;2012.6666666666667;AK;45.24;3.9147;334585.56284399884;0.0;4.485281;55501.695999999996;256593.40000000005;18.0;531192.6920000002;6;0.10448505191408014
2143;2012.6666666666667;AL;45.24;3.9146999999999976;334585.56284399884;0.0;0.0;4181632.784999999;4441954.919999999;62.0;13010082.080000004;19;0.3214147888757976
2144;2012.6666666666667;AR;45.24;3.9147;334585.56284399884;0.0;0.0;2473631.039;1180178.5780000002;38.0;4751794.945000001;6;0.52056771549093
2145;2012.6666666666667;AZ;45.24;3.9146999999999994;334585.56284399884;119.32024800000002;30.202836999999995;3382860.3449999997;3415362.7309999997;57.0;10189168.389000006;9;0.3320055392010263
2146;2012.6666666666667;CA;45.24;3.9146999999999985;334585.56284399884;147.719515;696.879651;126132.742;12311165.71800001;435.0;19230211.53500001;13;0.0065590927988718
2147;2012.6666666666667;CO;45.24;3.9146999999999976;334585.56284399884;19.157406000000016;344.9127719999999;2776286.03;921018.975;63.0;4217936.021;21;0.6582096115677426
2148;2012.6666666666667;FL;45.24;3.9146999999999976;334585.56284399884;14.548892000000004;0.0;4072907.1219999995;13842037.649000002;156.0;19871209.907000005;23;0.2049652306558969
2149;2012.6666666666667;GA;45.24;3.9146999999999976;334585.56284399884;0.3702759999999998;0.0;3747284.0320000006;3773621.264;60.0;10391213.352000002;22;0.3606204497070363
2150;2012.6666666666667;HI;45.24;3.9147;334585.5628439988;0.475284;29.179898;127732.27;;;842966.522;4;0.15152709706305514
2151;2012.6666666666667;IA;45.24;3.914699999999999;334585.56284399884;0.0;886.7109859999993;2840784.7960000006;113368.398;90.0;4322559.009;37;0.6571997721917047
2152;2012.6666666666667;ID;45.24;3.9147;334585.5628439988;0.0;92.999102;6885.149;228338.89299999998;12.0;1056551.7719999999;4;0.006516622452837078
2153;2012.6666666666667;IL;45.24;3.9147000000000003;334585.56284399884;3.296553999999999;443.28488300000015;6204921.629000001;776876.0009999999;121.0;15088807.88399999;42;0.4112267633534941
2154;2012.6666666666667;IN;45.24;3.9146999999999985;334585.56284399884;0.00021499999999999994;161.6350739999999;7329730.550999999;861836.113;54.0;8817371.451;36;0.8312829499962505
2155;2012.6666666666667;KS;45.24;3.914699999999999;334585.56284399884;0.0;321.1352769999999;2625200.0470000003;191102.28499999997;101.0;4005580.5239999997;10;0.6553856628947401
2156;2012.6666666666667;KY;45.24;3.914699999999997;334585.56284399884;0.0;0.0;6059532.529999999;135647.425;20.0;6510763.059;27;0.9306946781950154
2157;2012.6666666666667;LA;45.24;3.914699999999999;334585.56284399884;0.0;0.0;1980722.8790000002;5157681.836;99.0;9159815.137999997;10;0.21624048620619674
2158;2012.6666666666667;MI;45.23999999999997;3.9147000000000025;334585.5628439988;0.0;64.37927799999999;4369743.319;1244751.1250000005;110.0;8450510.310999999;54;0.517098158357599
2159;2012.6666666666667;MN;45.24;3.914699999999997;334585.56284399884;0.0;533.2671730000001;1913265.0929999999;298594.32999999996;87.0;4083824.2659999956;27;0.4684983898374245
2160;2012.6666666666667;MO;45.24;3.914699999999997;334585.56284399884;0.0;64.02349499999997;6233081.891;416156.524;68.0;7602463.508000001;30;0.8198765945329414
2161;2012.6666666666667;MS;45.24;3.914699999999999;334585.56284399884;0.0;0.0;638296.744;2774740.45;62.0;4539123.814;10;0.14062113530177434
2162;2012.6666666666667;MT;45.24;3.9147;334585.56284399884;0.0;53.76189999999998;1518767.703;45593.61299999999;10.0;2203355.3850000002;8;0.689297656356058
2163;2012.6666666666667;NC;45.24;3.914699999999997;334585.56284399884;8.658354;0.0;3610229.194;1753461.589;42.0;8823611.253999993;32;0.40915551355046165
2164;2012.6666666666667;ND;45.24;3.9146999999999985;334585.56284399884;0.0;398.55424800000003;2131382.804;1199.413;5.0;2735596.112;13;0.7791291977095777
2165;2012.6666666666667;NE;45.24;3.914699999999999;334585.56284399884;0.0;79.65568600000002;2094314.384;23945.689000000002;52.0;2871140.9380000005;10;0.7294362865582183
2166;2012.6666666666667;NM;45.24;3.9147;334585.56284399884;27.491402999999995;130.85584100000003;2475150.65;692230.841;35.0;3344949.8359999997;6;0.7399664483339057
2167;2012.6666666666667;NV;45.24;3.9147;334585.56284399884;55.88552500000001;11.699;532836.9230000001;2439082.6640000003;37.0;3434286.370000001;6;0.15515215261446003
2168;2012.6666666666667;OH;45.239999999999974;3.9147000000000025;334585.5628439988;3.997977999999997;51.504012;5670759.544999999;1688258.6179999998;64.0;9228374.887000002;53;0.6144916753423606
2169;2012.6666666666667;OK;45.24;3.914699999999999;334585.56284399884;0.0;517.772943;2366730.649;3314816.824;58.0;6248542.791000001;11;0.3787652142526553
2170;2012.6666666666667;OR;45.24;3.9147;334585.5628439988;0.572452;419.394981;344903.25;1510538.1230000001;28.0;4771375.2990000015;1;0.0722859193390815
2171;2012.6666666666667;PA;45.23999999999999;3.9147000000000016;334585.56284399884;2.9430969999999976;120.47256899999987;6754780.078;4391301.472;80.0;17522267.952999998;48;0.3854969057726063
2172;2012.6666666666667;SC;45.24;3.9146999999999976;334585.56284399884;0.0;0.0;2072791.5410000002;1331361.3019999997;35.0;8358845.896;20;0.24797580512782313
2173;2012.6666666666667;SD;45.24;3.9147;334585.5628439988;0.0;161.937326;278491.17;4152.615;10.0;1083937.163;2;0.2569255668190426
2174;2012.6666666666667;TN;45.24;3.9146999999999976;334585.56284399884;1.0746350000000002;3.198999999999999;2887436.71;863731.3679999999;21.0;6325241.847;21;0.4564942779807673
2175;2012.6666666666667;TX;45.24;3.914699999999997;334585.56284399884;10.965982999999996;2173.543698000001;12873578.959999999;18645120.158000004;288.0;37862100.007000014;28;0.34001228029137076
2176;2012.6666666666667;UT;45.24;3.9146999999999994;334585.56284399884;0.22164800000000004;32.567069;2810975.917;557012.033;30.0;3492882.397000001;9;0.8047725624585348
2177;2012.6666666666667;WA;45.24;3.9147;334585.5628439988;0.087;316.103284;690543.184;859218.0430000001;38.0;7770334.023999997;2;0.08886917626284019
2178;2012.6666666666667;WI;45.24;3.9147000000000007;334585.56284399884;0.0;104.20744199999992;2898112.501000001;559934.6129999999;72.0;5102807.808999998;44;0.5679446707533253
2179;2012.6666666666667;WV;45.24;3.914699999999997;334585.56284399884;0.0;64.913;5981846.948;13967.903;10.0;6145797.726000001;28;0.973323108681823
2180;2012.6666666666667;WY;45.24;3.914699999999998;334585.56284399884;0.0;184.00551600000003;3736237.9699999997;37293.333;17.0;4067502.5440000007;15;0.9185582380302008
2181;2012.75;AK;45.31;4.3339;311651.9307800007;0.0;5.435898000000001;54038.669;307370.49399999995;18.0;628131.6620000006;6;0.08603079938358521
2182;2012.75;AL;45.30999999999998;4.3339;311651.93078000075;0.0;0.0;3818235.7680000006;3407644.4669999992;62.0;11455175.227999996;19;0.33331971724597015
2183;2012.75;AR;45.31;4.3339;311651.9307800007;0.0;0.0;1764778.3209999998;1245137.804;38.0;4340692.340000001;6;0.40656609194283494
2184;2012.75;AZ;45.31;4.3339;311651.9307800007;125.32161199999999;40.56460300000001;3595344.0999999996;2599745.3319999995;57.0;8607548.293000001;9;0.4176966515452345
2185;2012.75;CA;45.309999999999995;4.3339;311651.93078000064;114.96502599999987;776.0718660000001;97995.21999999999;11408712.930000013;435.0;17602938.256000042;13;0.0055669808400650314
2186;2012.75;CO;45.30999999999998;4.3339;311651.93078000075;20.189222999999988;478.204966;3046366.0789999994;464205.53800000006;63.0;4192460.6770000006;21;0.7266296129412686
2187;2012.75;FL;45.309999999999974;4.3339;311651.9307800008;15.277467;0.0;3821823.2770000002;12443641.678000003;156.0;18481464.52900001;23;0.206792230724087
2188;2012.75;GA;45.309999999999974;4.3339;311651.93078000075;0.35492400000000024;0.0;3066434.2369999997;3276413.312;60.0;9350571.760000002;22;0.3279408271179344
2189;2012.75;HI;45.31;4.3339;311651.9307800007;0.4439340000000001;15.146403;132184.337;;;885664.383;4;0.14924878942546344
2190;2012.75;IA;45.30999999999997;4.3339;311651.9307800008;0.0;1366.016055;2621525.3799999994;65438.89399999999;90.0;4191244.484000001;37;0.6254766072481871
2191;2012.75;ID;45.31;4.3339;311651.9307800007;0.0;160.287339;12432.453000000001;212475.61599999998;12.0;894009.4919999996;4;0.013906399329370886
2192;2012.75;IL;45.30999999999996;4.3339;311651.93078000087;3.0791150000000007;771.1999499999993;6295403.393000002;319118.9780000001;121.0;15415754.002000002;42;0.4083746660840107
2193;2012.75;IN;45.30999999999997;4.3339;311651.9307800008;0.00020099999999999987;327.5887500000002;6929527.323999999;1048223.38;54.0;8594226.725999998;36;0.8063002693466527
2194;2012.75;KS;45.31;4.3339;311651.93078000064;0.0;460.8891810000001;2182337.183;85141.30099999998;101.0;3636196.1220000004;10;0.6001703730434813
2195;2012.75;KY;45.309999999999974;4.3339;311651.93078000075;0.0;0.0;6541700.489000002;80821.354;20.0;6974635.873000003;27;0.937927170409574
2196;2012.75;LA;45.31;4.3339;311651.93078000064;0.0;0.0;1834166.6400000001;4557958.729000001;99.0;8298059.599999999;10;0.22103560692670857
2197;2012.75;MI;45.30999999999996;4.3339;311651.93078000087;0.0;120.70161100000014;4143394.4500000016;959570.4160000001;110.0;8268897.2689999975;54;0.5010818631806614
2198;2012.75;MN;45.309999999999974;4.3339;311651.93078000075;0.0;854.3747519999998;1953161.163;230185.41300000006;87.0;4353168.075;27;0.4486757987170068
2199;2012.75;MO;45.30999999999997;4.3339;311651.9307800008;0.0;115.05154600000004;5458177.352;194839.18399999998;68.0;6695209.451;30;0.8152362359903115
2200;2012.75;MS;45.31;4.3339;311651.93078000064;0.0;0.0;257399.077;2539228.305;62.0;4002492.598;10;0.06430969469590508
2201;2012.75;MT;45.31;4.3339;311651.9307800007;0.0;120.52272600000002;1635092.6009999998;36352.09099999999;10.0;2363700.9230000004;8;0.691751052381342
2202;2012.75;NC;45.30999999999997;4.3339;311651.9307800008;17.233152000000008;0.0;3340950.6890000002;1220103.3619999997;42.0;8168177.135999996;32;0.4090203522001585
2203;2012.75;ND;45.309999999999995;4.3339;311651.93078000064;0.0;558.4992970000002;2202712.5939999996;692.498;5.0;2952055.6509999996;13;0.746162286355895
2204;2012.75;NE;45.31;4.3339;311651.93078000064;0.0;113.43000099999998;2181070.953;11749.205999999998;52.0;2632713.129999999;10;0.8284499090107857
2205;2012.75;NM;45.31;4.3339;311651.9307800007;29.702653;197.782297;2126867.02;658042.258;35.0;3028265.506000001;6;0.7023383569855316
2206;2012.75;NV;45.31;4.3339;311651.9307800007;54.27539599999999;19.768;512528.01800000004;2214156.105;37.0;3119386.047000001;6;0.16430413237659772
2207;2012.75;OH;45.30999999999996;4.3339;311651.93078000087;3.713414999999998;119.29121699999997;5390904.284;1675879.627;64.0;9085489.981999993;53;0.5933531702396195
2208;2012.75;OK;45.31;4.3339;311651.93078000064;0.0;798.9166459999998;2355097.586;2075222.947;58.0;5280330.2469999995;11;0.4460133127730108
2209;2012.75;OR;45.31;4.3339;311651.9307800007;0.8047539999999999;396.517399;402481.07;1522446.116;28.0;4529328.256;1;0.08886109534384783
2210;2012.75;PA;45.30999999999997;4.3339;311651.93078000087;2.1759930000000014;206.0778609999999;6983396.749000002;3842602.146;80.0;16766267.998000002;48;0.4165146799414772
2211;2012.75;SC;45.30999999999998;4.3339;311651.93078000075;0.0;0.0;1863283.875;1352112.3;35.0;7801422.368000003;20;0.23883899462267896
2212;2012.75;SD;45.31;4.3339;311651.9307800007;0.0;233.977573;293883.26;5693.855;10.0;1069102.6469999999;2;0.2748877863361983
2213;2012.75;TN;45.30999999999998;4.3339;311651.93078000075;0.952101;4.267;2905076.695;573855.5549999999;21.0;5595932.613;21;0.5191407573871011
2214;2012.75;TX;45.30999999999997;4.3339;311651.9307800008;9.513889000000004;2742.220361999999;12511773.129999999;14650766.248000002;288.0;33155238.025;28;0.37736942562637504
2215;2012.75;UT;45.31;4.3339;311651.9307800007;0.22422800000000004;40.42351;3022226.863;372208.12500000006;30.0;3523068.7959999996;9;0.8578392980663214
2216;2012.75;WA;45.31;4.3339;311651.9307800007;0.061;515.701585;742829.2579999999;891785.395;38.0;7577009.626000003;2;0.0980372593761833
2217;2012.75;WI;45.30999999999996;4.3339;311651.93078000087;0.0;152.27015699999995;2793984.8039999995;311176.592;72.0;4866965.286999997;44;0.5740712413673728
2218;2012.75;WV;45.30999999999997;4.3339;311651.9307800008;0.0;98.38000000000007;5371892.551999999;17167.818;10.0;5573346.824999998;28;0.963853985885761
2219;2012.75;WY;45.30999999999999;4.3339;311651.9307800007;0.0;399.06605699999994;3918024.7729999996;40875.78200000001;17.0;4408608.41;15;0.8887214305794965
2220;2012.8333333333333;AK;45.28;4.2619;305975.8510930002;0.0;5.781652;60265.602;334843.738;18.0;626689.8869999999;6;0.09616495056030801
2221;2012.8333333333333;AL;45.27999999999999;4.261899999999999;305975.8510930001;0.0;0.0;4101784.2609999995;3730773.5650000004;62.0;11529483.567999998;19;0.35576478658458505
2222;2012.8333333333333;AR;45.28;4.2619;305975.8510930002;0.0;0.0;2052252.6410000003;1033350.06;38.0;4628938.5430000005;6;0.4433527518103409
2223;2012.8333333333333;AZ;45.28;4.2619;305975.8510930002;104.007257;31.920031;3357787.145;1136491.6939999997;57.0;7568112.563;9;0.44367563471716825
2224;2012.8333333333333;CA;45.27999999999999;4.261899999999999;305975.8510930002;71.88846299999999;384.659268;60176.754;9862560.544000005;435.0;15152937.081000011;13;0.0039712930686853125
2225;2012.8333333333333;CO;45.27999999999999;4.261899999999999;305975.8510930001;16.338163000000005;494.705729;2743216.4129999997;716569.283;63.0;3977341.9299999992;21;0.6897109831841891
2226;2012.8333333333333;FL;45.27999999999998;4.261899999999998;305975.85109300003;10.843455000000004;0.0;3043746.869;9915071.356000002;156.0;15059333.413999997;23;0.20211697193518294
2227;2012.8333333333333;GA;45.27999999999998;4.261899999999998;305975.85109300003;0.26330000000000003;0.0;2497766.451;2950332.224;60.0;8899234.374999998;22;0.28067206073556195
2228;2012.8333333333333;HI;45.28;4.2619;305975.8510930002;0.327781;34.634777;128417.304;;;838177.4450000002;4;0.153210164227218
2229;2012.8333333333333;IA;45.27999999999998;4.261899999999998;305975.851093;0.0;1415.2078279999994;3109639.118;107551.30799999998;90.0;4738321.295;37;0.6562744323145355
2230;2012.8333333333333;ID;45.28;4.2619;305975.8510930002;0.0;179.597907;11670.494999999999;141747.104;12.0;844493.0339999998;4;0.013819527847046756
2231;2012.8333333333333;IL;45.27999999999998;4.261899999999998;305975.8510929999;2.273478999999999;607.9281410000002;7079452.376000001;460312.5269999999;121.0;16051486.537999999;42;0.44104652607970196
2232;2012.8333333333333;IN;45.27999999999998;4.261899999999998;305975.851093;0.00014799999999999997;242.38173600000007;8082410.237;853726.373;54.0;9478085.94;36;0.8527470934706465
2233;2012.8333333333333;KS;45.279999999999994;4.261899999999999;305975.8510930002;0.0;664.567457;2273326.849;67276.69200000002;101.0;3879681.726;10;0.5859570473951811
2234;2012.8333333333333;KY;45.27999999999998;4.261899999999998;305975.85109300003;0.0;0.0;6932684.3610000005;114761.52999999998;20.0;7379620.814999999;27;0.9394363931150034
2235;2012.8333333333333;LA;45.279999999999994;4.261899999999999;305975.8510930002;0.0;0.0;2058226.04;3692316.771;99.0;7186581.303999999;10;0.2863984908727612
2236;2012.8333333333333;MI;45.280000000000015;4.261899999999998;305975.8510929999;0.0;109.86429500000006;4522664.426;962918.1980000001;110.0;8012815.7420000015;54;0.564428856424838
2237;2012.8333333333333;MN;45.27999999999998;4.261899999999998;305975.85109300003;0.0;795.857147;1989989.616;382845.16700000013;87.0;4177356.278999994;27;0.4763753635292937
2238;2012.8333333333333;MO;45.27999999999998;4.261899999999998;305975.851093;0.0;116.11610999999996;5505637.897000001;236255.995;68.0;6768073.708000001;30;0.8134719174958489
2239;2012.8333333333333;MS;45.279999999999994;4.261899999999999;305975.8510930002;0.0;0.0;579947.093;2272563.7400000007;62.0;3975541.223999999;10;0.1458787773344946
2240;2012.8333333333333;MT;45.28;4.2619;305975.8510930002;0.0;126.68944;1622580.3660000004;26218.985;10.0;2752415.526;8;0.5895114130380037
2241;2012.8333333333333;NC;45.27999999999998;4.261899999999998;305975.851093;23.226023000000016;0.0;4849526.993999999;1047133.7739999999;42.0;9206598.797999984;32;0.526744686110738
2242;2012.8333333333333;ND;45.27999999999999;4.261899999999999;305975.8510930002;0.0;409.766415;2320555.1149999998;939.8820000000001;5.0;2932326.9109999994;13;0.79136985248641
2243;2012.8333333333333;NE;45.279999999999994;4.261899999999999;305975.8510930002;0.0;119.96692499999997;2095721.761;14192.936000000002;52.0;2339611.2029999993;10;0.8957564223973331
2244;2012.8333333333333;NM;45.28;4.2619;305975.8510930002;24.920883;182.11525400000002;2013612.2689999999;517885.82;35.0;2759448.8419999997;6;0.729715383141718
2245;2012.8333333333333;NV;45.28;4.2619;305975.8510930002;44.10952700000001;26.394000000000002;494976.5;1737575.2800000003;37.0;2707736.2700000005;6;0.18280085305353608
2246;2012.8333333333333;OH;45.28000000000001;4.261899999999998;305975.8510929999;2.8870940000000003;71.81055500000001;6121694.427;1526754.303;64.0;9536247.727000002;53;0.6419395345265236
2247;2012.8333333333333;OK;45.279999999999994;4.261899999999999;305975.8510930002;0.0;831.5528340000001;2104521.761;1817788.381;58.0;4789508.112;11;0.4394024838849673
2248;2012.8333333333333;OR;45.28;4.2619;305975.8510930002;0.411478;248.909864;384173.02;1178274.1840000001;28.0;4598708.157000002;1;0.08353933471843054
2249;2012.8333333333333;PA;45.279999999999994;4.261899999999998;305975.8510929999;2.0772829999999978;206.73067199999983;6939726.999000002;3882016.352;80.0;17625418.93699999;48;0.39373401697884447
2250;2012.8333333333333;SC;45.27999999999999;4.261899999999999;305975.8510930001;0.0;0.0;2199640.4109999994;1346768.466;35.0;7096607.165;20;0.3099566257307409
2251;2012.8333333333333;SD;45.28;4.2619;305975.8510930002;0.0;206.290406;251245.15;-254.01500000000001;10.0;929318.3939999999;2;0.270354220493348
2252;2012.8333333333333;TN;45.27999999999999;4.261899999999999;305975.8510930001;2.090859000000001;3.2789999999999986;3686038.6629999997;602333.999;21.0;6842647.995999999;21;0.5386859977533177
2253;2012.8333333333333;TX;45.27999999999998;4.261899999999998;305975.851093;8.556493999999995;2642.806812;11589976.310000002;13280458.295000004;288.0;30369073.759000003;28;0.3816374645461574
2254;2012.8333333333333;UT;45.28;4.2619;305975.8510930002;0.18427400000000002;55.014629000000006;2644216.3;456682.663;30.0;3259501.4510000017;9;0.8112333556988492
2255;2012.8333333333333;WA;45.28;4.2619;305975.8510930002;0.027;344.770186;772167.4029999999;377221.327;38.0;8287461.221999999;2;0.09317297328042931
2256;2012.8333333333333;WI;45.27999999999998;4.261899999999998;305975.8510929999;0.0;137.95580499999988;3033221.149;676262.8639999994;72.0;5025177.647999998;44;0.6036047601634961
2257;2012.8333333333333;WV;45.27999999999998;4.261899999999998;305975.851093;0.0;100.03299999999994;6967700.817999999;12566.946;10.0;7207913.189999998;28;0.9666737978568803
2258;2012.8333333333333;WY;45.27999999999999;4.261899999999999;305975.85109300015;0.0;481.05233200000015;4095213.4300000006;38481.73799999999;17.0;4668337.363000002;15;0.8772316804817002
2259;2012.9166666666667;AK;44.79;4.4585;334634.7493740002;0.0;6.559964999999999;61453.375;285725.833;18.0;612178.2910000002;6;0.10038476682930918
2260;2012.9166666666667;AL;44.78999999999999;4.4585;334634.74937400024;0.0;0.0;3851984.3369999994;4352120.724;62.0;12844760.4;19;0.29988759751408045
2261;2012.9166666666667;AR;44.79;4.4585;334634.7493740002;0.0;0.0;2659192.81;772119.6929999999;38.0;5043657.569;6;0.5272350023015608
2262;2012.9166666666667;AZ;44.790000000000006;4.4585;334634.7493740002;106.08497;48.02856600000001;3727694.626;909538.539;57.0;8259418.903999999;9;0.45132650000288693
2263;2012.9166666666667;CA;44.790000000000006;4.4585;334634.74937400024;53.21901400000001;678.836494;81518.106;9317880.098999998;435.0;15350765.080999989;13;0.005310361116847324
2264;2012.9166666666667;CO;44.78999999999999;4.4585;334634.74937400024;13.483782999999997;671.7564440000001;3184523.755;690218.039;63.0;4638221.840000001;21;0.6865828899205907
2265;2012.9166666666667;CT;44.79;4.4585;334634.7493740002;0.0;0.0;75882.639;1389846.994;45.0;3180681.440000001;3;0.023857352718730605
2266;2012.9166666666667;DE;44.79;4.4585;334634.7493740002;1.464397;0.384957;95033.796;493835.197;12.0;604804.76;4;0.15713136252432933
2267;2012.9166666666667;FL;44.78999999999999;4.4585;334634.7493740003;10.122301999999996;0.0;3278724.848999999;11156332.788999999;156.0;17166884.091999996;23;0.19099126151425055
2268;2012.9166666666667;GA;44.78999999999999;4.4585;334634.7493740003;0.22633200000000012;0.0;2189244.403;3736286.1350000002;60.0;9446693.713999998;22;0.23174715612463864
2269;2012.9166666666667;HI;44.79;4.4585;334634.7493740002;0.473722;37.420346;132836.592;;;1122656.975;4;0.11832340150026681
2270;2012.9166666666667;IA;44.789999999999985;4.458499999999997;334634.7493740003;0.0;1335.9006729999987;3220952.2890000003;122791.558;90.0;5071915.042000002;37;0.6350564357501316
2271;2012.9166666666667;ID;44.79;4.4585;334634.7493740002;0.0;365.565754;11273.598;94733.084;12.0;1130989.9269999994;4;0.009967903100519837
2272;2012.9166666666667;IL;44.78999999999998;4.458499999999996;334634.7493740003;1.981758999999998;957.8368170000003;7566035.5600000005;320117.70000000007;121.0;17599301.505000003;42;0.42990544584115864
2273;2012.9166666666667;IN;44.789999999999985;4.458499999999997;334634.7493740003;0.16905499999999996;393.97311199999984;8414211.923999999;821627.6669999999;54.0;9922505.740999999;36;0.8479926485940241
2274;2012.9166666666667;KS;44.790000000000006;4.4585;334634.74937400024;0.0;685.863909;2570910.772;48960.620999999956;101.0;4217607.540000003;10;0.6095661456447411
2275;2012.9166666666667;KY;44.78999999999999;4.4585;334634.7493740003;0.0;0.0;7320269.105;54835.352000000006;20.0;7815723.161000001;27;0.9366080341135562
2276;2012.9166666666667;LA;44.790000000000006;4.4585;334634.74937400024;0.0;0.0;2086330.413;4641526.744;99.0;8210800.452000001;10;0.2540958613227299
2277;2012.9166666666667;MA;44.790000000000006;4.4585;334634.7493740002;2.260716;16.416953000000003;363722.35799999995;1154725.0359999998;68.0;2286152.9759999975;7;0.1590979964238405
2278;2012.9166666666667;MD;44.79;4.4585;334634.74937400024;2.642215;36.900389000000004;1258434.916;125030.39899999999;29.0;2992732.1499999994;15;0.42049700839415255
2279;2012.9166666666667;ME;44.79;4.4585;334634.7493740002;0.0;104.374228;5594.074;384992.722;18.0;1247157.6770000001;4;0.004485458497482351
2280;2012.9166666666667;MI;44.78999999999998;4.458499999999994;334634.74937400024;0.0;228.99813899999984;4710252.537000001;625823.7289999999;110.0;8170822.836000001;54;0.5764722392764411
2281;2012.9166666666667;MN;44.78999999999999;4.4585;334634.7493740003;0.0;661.6186290000004;2534326.871;607844.917;87.0;4850370.500000005;27;0.5225017080653936
2282;2012.9166666666667;MO;44.789999999999985;4.4585;334634.7493740003;0.0;109.88691199999995;6862585.495999999;219889.549;68.0;8134186.763;30;0.8436719854055801
2283;2012.9166666666667;MS;44.790000000000006;4.4585;334634.74937400024;0.0;0.0;548646.892;2581613.755;62.0;3907534.74;10;0.1404074252709011
2284;2012.9166666666667;MT;44.790000000000006;4.4585;334634.7493740002;0.0;163.880613;1498190.9719999998;27303.971;10.0;2804610.405;8;0.5341886236067073
2285;2012.9166666666667;NC;44.789999999999985;4.458499999999999;334634.7493740003;47.72003599999996;0.0;3860240.0789999994;1628245.4619999996;42.0;9756238.085000003;32;0.3956689089962895
2286;2012.9166666666667;ND;44.790000000000006;4.4585;334634.74937400024;0.0;375.73873100000003;2441623.748;1173.931;5.0;2981071.9860000005;13;0.8190421967220485
2287;2012.9166666666667;NE;44.790000000000006;4.4585;334634.74937400024;0.0;142.078847;2366180.257;2547.547;52.0;3118932.2000000007;10;0.7586507513693307
2288;2012.9166666666667;NH;44.79;4.4585;334634.7493740002;0.0;31.623816;260087.902;475239.534;9.0;1912579.068;2;0.13598805212899046
2289;2012.9166666666667;NJ;44.790000000000006;4.4585;334634.74937400024;14.716600999999994;1.4489820000000002;102843.813;1425764.278;75.0;4724564.1669999985;10;0.0217678942151618
2290;2012.9166666666667;NM;44.79;4.4585;334634.7493740002;36.264720000000004;233.75873899999996;2230405.52;621373.176;35.0;3145668.7319999984;6;0.7090401787418731
2291;2012.9166666666667;NV;44.79;4.4585;334634.7493740002;34.3089;40.92000000000001;445360.14999999997;2133921.7820000006;37.0;3026188.084;6;0.14716869462103135
2292;2012.9166666666667;NY;44.79;4.4585;334634.74937400024;2.1009999999999995;352.0529640000001;417448.9170000001;4300659.469000001;148.0;11211497.877999993;17;0.03723400044691159
2293;2012.9166666666667;OH;44.78999999999998;4.458499999999994;334634.74937400024;2.494525999999997;112.30951999999988;7712946.838;1703521.7670000002;64.0;11425931.144000003;53;0.6750387990960571
2294;2012.9166666666667;OK;44.79000000000001;4.4585;334634.74937400024;0.0;954.7369749999999;2423589.9820000003;1835918.446;58.0;5248127.93;11;0.4618008581966866
2295;2012.9166666666667;OR;44.79;4.4585;334634.7493740002;0.300705;563.7580350000001;343747.99;803655.049;28.0;5513649.954000004;1;0.062344906344774416
2296;2012.9166666666667;PA;44.789999999999985;4.458499999999995;334634.7493740003;1.451135;293.7859819999998;7683456.671000001;4212711.607;80.0;19676890.316999998;48;0.3904812471491911
2297;2012.9166666666667;SC;44.78999999999999;4.4585;334634.74937400024;0.0;0.0;2230947.926;1002703.866;35.0;7448267.3379999995;20;0.29952575877855797
2298;2012.9166666666667;SD;44.79;4.4585;334634.7493740002;0.0;169.891894;301237.07;17203.682;10.0;746536.6980000001;2;0.40351274198177456
2299;2012.9166666666667;TN;44.78999999999999;4.4585;334634.74937400024;1.6667300000000005;6.903999999999998;3440119.243;702681.084;21.0;6630289.143999999;21;0.5188490529275174
2300;2012.9166666666667;TX;44.789999999999985;4.4585;334634.7493740003;14.886140000000008;3245.7838309999984;11617429.719999999;14300914.504;288.0;33604341.10599997;28;0.345712171036311
2301;2012.9166666666667;UT;44.790000000000006;4.4585;334634.7493740002;0.161644;79.41170799999999;2742549.48;492984.63699999993;30.0;3426144.2249999996;9;0.800476950149406
2302;2012.9166666666667;VA;44.789999999999985;4.4585;334634.7493740003;0.0;0.0;1169012.8080000002;1863602.774;41.0;5912297.594999999;28;0.19772563698225012
2303;2012.9166666666667;WA;44.79;4.4585;334634.7493740002;0.023;637.9737849999999;580869.771;325569.16699999996;38.0;10666992.180000009;2;0.05445487923850709
2304;2012.9166666666667;WI;44.78999999999998;4.4584999999999955;334634.7493740003;0.0;137.29543199999992;2782687.375999999;653258.5720000002;72.0;5154515.759;44;0.539854276542139
2305;2012.9166666666667;WV;44.789999999999985;4.4585;334634.7493740003;0.0;133.37699999999998;6610994.636999999;5015.465;10.0;6893782.404999998;28;0.958979301726307
2306;2012.9166666666667;WY;44.79;4.4585;334634.74937400024;0.0;493.32108799999986;4005300.7939999993;52120.28999999999;17.0;4615865.051999998;15;0.8677248465625205
2307;2013.0;AK;44.98;4.4877;348967.3782509989;0.0;8.076638;59028.956;345356.91000000003;23.0;640200.2509999999;6;0.0922038938719504
2308;2013.0;AL;44.98000000000001;4.487700000000002;348967.3782509991;0.0;0.0;3558450.6809999994;3750662.8529999997;62.0;12877588.440999996;20;0.27632896464298495
2309;2013.0;AR;44.98;4.4877;348967.3782509989;0.0;0.0;2717869.512;1276886.2119999998;38.0;5649549.3379999995;6;0.48107722393343233
